gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,symbol
ENSG00000253368,1041.3062377713995,1.9850769212383728,0.1150456309489314,17.254691941491856,1.0317048421134291e-66,6.531104332514851e-64,TRNP1,TRNP1
ENSG00000163661,8574.293918465979,2.2562928307005707,0.13181544076593638,17.117060168292817,1.1072785565055343e-65,6.73991939817561e-63,PTX3,PTX3
ENSG00000162616,1469.499797555376,1.5151571017445147,0.08859278068182813,17.102489504038097,1.4219823459475914e-65,8.334923187765401e-63,DNAJB4,DNAJB4
ENSG00000124766,1284.8013342865872,-2.416048365374247,0.14144697342584733,-17.080947770443775,2.057494627034233e-65,1.1629253559801346e-62,SOX4,SOX4
ENSG00000197381,1970.9796083736326,2.3170887380106966,0.13624550109005115,17.00671742899769,7.3227382896872525e-65,3.996195040434154e-62,ADARB1,ADARB1
ENSG00000148175,11206.933479158415,1.443899595103961,0.08550870161487843,16.88599601952936,5.70453980575632e-64,3.009334898863317e-61,STOM,STOM
ENSG00000116285,3235.763087579432,2.4205598245033175,0.14481245897494543,16.715135159206902,1.0168915086419967e-62,5.191395166376852e-60,ERRFI1,ERRFI1
ENSG00000172403,8023.9522693251365,1.7404033803879155,0.10416586424403305,16.708001157755586,1.1461341505603736e-62,5.668349708365147e-60,SYNPO2,SYNPO2
ENSG00000163083,419.0922372599683,3.446258112311487,0.2079653155588619,16.571311918289894,1.1234766092739276e-61,5.387921460111872e-59,INHBB,INHBB
ENSG00000166741,7439.862385717234,2.1834197287171766,0.13538059918873332,16.128010525889927,1.621605188592884e-58,7.548095210197349e-56,NNMT,NNMT
ENSG00000105989,334.41977509564884,-3.046589936327067,0.18971092947654755,-16.059116597727137,4.935301353687708e-58,2.2316022635274763e-55,WNT2,WNT2
ENSG00000070404,2130.3025169200073,1.8115088057151736,0.11420469520350661,15.861946853298479,1.1623410331971754e-56,5.109780330938471e-54,FSTL3,FSTL3
ENSG00000122035,944.3776607265528,2.284910958621093,0.1445916793683464,15.802506538431555,2.989881216113062e-56,1.2788610844920355e-53,RASL11A,RASL11A
ENSG00000119139,5036.047680306714,1.9239697462263683,0.1228750017314535,15.657942780186112,2.932297920825123e-55,1.2212249182889051e-52,TJP2,TJP2
ENSG00000136478,3706.264719115441,1.461821358221937,0.09403506061578348,15.545492805016334,1.7070446535245496e-54,6.927099663251159e-52,TEX2,TEX2
ENSG00000172986,758.3593452021663,-1.5768800081350594,0.10400829991538771,-15.161097810635061,6.399072866713544e-52,2.5317931797152136e-49,GXYLT2,GXYLT2
ENSG00000196569,17195.83417632387,2.02666032377907,0.13382955915125797,15.143592616101207,8.352352989005809e-52,3.2240082537562423e-49,LAMA2,LAMA2
ENSG00000221866,847.8354394615764,2.749274997697595,0.1816083766660631,15.138481209778623,9.027450486967849e-52,3.4016293192084088e-49,PLXNA4,PLXNA4
ENSG00000060718,364.27580600612555,2.423174422160703,0.16010104747232304,15.135281501388063,9.477429924781125e-52,3.48813502301363e-49,COL11A1,COL11A1
ENSG00000157150,167.72047443060828,2.941027484374947,0.19434089346742883,15.133343435347834,9.760771405938519e-52,3.510772006145068e-49,TIMP4,TIMP4
ENSG00000099337,530.5090575779952,2.7144226620802776,0.18047691721562523,15.040276086039384,3.998788709489215e-51,1.4063295581416958e-48,KCNK6,KCNK6
ENSG00000100242,2238.6490941339175,1.8550601473430612,0.12346679028060342,15.024770167970345,5.053631645445994e-51,1.7386690091484414e-48,SUN2,SUN2
ENSG00000145685,2022.839068765559,-1.2438992596777283,0.08287844975737595,-15.008717746521613,6.438025646239662e-51,2.1678339122848702e-48,LHFPL2,LHFPL2
ENSG00000126803,449.54366639857454,2.4550103861380577,0.16362927109443187,15.003491549633866,6.965657605734887e-51,2.2966353597575065e-48,HSPA2,HSPA2
ENSG00000108821,101233.48148155517,-1.3089217321229916,0.08737049179848995,-14.981279207422455,9.73255731342387e-51,3.143417388617269e-48,COL1A1,COL1A1
ENSG00000134686,2741.3614683391697,1.3835878383749936,0.0924433335891433,14.966875215948338,1.208683330561368e-50,3.8257244778928413e-48,PHC2,PHC2
ENSG00000138316,801.6954654235805,-2.5111692654658895,0.1691831339848066,-14.842905473611829,7.733265444989834e-50,2.3997384104393944e-47,ADAMTS14,ADAMTS14
ENSG00000168309,159.74987395127272,4.828809900267032,0.32777809446552963,14.731948174086563,4.0194918035562784e-49,1.2233168708284935e-46,FAM107A,FAM107A
ENSG00000102804,5404.793135083622,1.1974246236596546,0.08128822873771974,14.73060296987404,4.1003098537898014e-49,1.2243679952090074e-46,TSC22D1,TSC22D1
ENSG00000124440,197.22945466281413,2.525991544103933,0.17161922641670932,14.718581343389598,4.898285082670272e-49,1.4355603651544393e-46,HIF3A,HIF3A
ENSG00000131389,742.5380138240238,-2.1288668051005297,0.14531169197908822,-14.65034764998053,1.3402817477043012e-48,3.787731953422905e-46,SLC6A6,SLC6A6
ENSG00000133142,3059.996554595453,1.5351171863051676,0.10477734893639387,14.651231414884105,1.3229607604195488e-48,3.787731953422905e-46,TCEAL4,TCEAL4
ENSG00000103742,371.63259695165925,-2.2008142487614166,0.1510723938169788,-14.567944501016244,4.492046390555253e-48,1.2472127399460953e-45,IGDCC4,IGDCC4
ENSG00000103196,3085.0222081087495,2.6272796982014963,0.18056967237463617,14.549949964745789,5.844578327737241e-48,1.5947637347374067e-45,CRISPLD2,CRISPLD2
ENSG00000163171,1359.5683622478118,1.5016553254025695,0.10350132864245246,14.508560857127446,1.0694073078625612e-47,2.868549161734389e-45,CDC42EP3,CDC42EP3
ENSG00000141401,628.2090105466467,2.322916959877367,0.16017831644824596,14.502068765518008,1.1755284832504818e-47,3.100652295987021e-45,IMPA2,IMPA2
ENSG00000152268,1599.2307571710157,1.9090466910491957,0.1317193781654972,14.49328654323434,1.3359461708981732e-47,3.4660137869892606e-45,SPON1,SPON1
ENSG00000112837,2762.0019762131237,-1.8375739302201466,0.12867230666463653,-14.281036672556782,2.872956507283007e-46,7.333453174880786e-44,TBX18,TBX18
ENSG00000164647,1923.1002799260395,1.5634226285926562,0.11054015171294558,14.1434818422595,2.04890722503241e-45,5.146985038629035e-43,STEAP1,STEAP1
ENSG00000068383,1249.0474511652546,1.3770908401811781,0.09750416008602332,14.123406006125645,2.724960315623052e-45,6.738315930476628e-43,INPP5A,INPP5A
ENSG00000156675,1633.9273704747186,1.5432763574526291,0.10976571619187585,14.059730223550917,6.71416724371391e-45,1.6347447815233282e-42,RAB11FIP1,RAB11FIP1
ENSG00000136999,437.1265292747333,-2.556449375647492,0.18190273842174817,-14.053935624214025,7.286925234912592e-45,1.7473163449655557e-42,NOV,NOV
ENSG00000196517,230.28246233270815,-2.2328843890651173,0.1590053477786453,-14.042825730450039,8.5244687794249e-45,2.013555864226544e-42,SLC6A9,SLC6A9
ENSG00000227051,4626.823761702839,-1.155096462305092,0.0837729568744398,-13.788416995192955,2.9925466531745382e-43,6.964712254873565e-41,C14orf132,C14orf132
ENSG00000134363,2914.4570371145364,-1.811568727457392,0.13169092550854336,-13.756215323582547,4.673603812213534e-43,1.063052854323757e-40,FST,FST
ENSG00000167641,231.91473188722654,2.8922421012643924,0.21025653548637838,13.755777410551733,4.701990383082458e-43,1.063052854323757e-40,PPP1R14A,PPP1R14A
ENSG00000206538,12772.74501995881,1.3622442163883866,0.09918403661112772,13.734510743189018,6.308075031588468e-43,1.4060788091537901e-40,VGLL3,VGLL3
ENSG00000109906,385.200712986974,7.348688871204792,0.5369688261374459,13.685503726660988,1.2394522007659049e-42,2.724384795739057e-40,ZBTB16,ZBTB16
ENSG00000126016,387.3624130835434,-2.378053276687486,0.1740400274954481,-13.66382958512048,1.6696677232708553e-42,3.6197481354088434e-40,AMOT,AMOT
ENSG00000106484,679.3064594111872,-1.8676772164170685,0.13697869840108826,-13.634800434066838,2.4867016881595086e-42,5.318181204974646e-40,MEST,MEST
ENSG00000149218,2029.5250507666187,1.922413931445014,0.14114029711532944,13.62058866770104,3.0212260915887784e-42,6.375189883397867e-40,ENDOD1,ENDOD1
ENSG00000124762,8037.260928869866,-1.0119538550348226,0.07434261399231563,-13.612029503555288,3.396783504308156e-42,7.073354702523799e-40,CDKN1A,CDKN1A
ENSG00000185432,3889.5994759998216,2.2454017436359477,0.165124774798815,13.598212299588019,4.103411030419928e-42,8.43384194382153e-40,METTL7A,METTL7A
ENSG00000130513,452.07561819545634,-1.872410392672588,0.13781117700745102,-13.586781807772764,4.797138468813268e-42,9.733270949671638e-40,GDF15,GDF15
ENSG00000150907,679.4860193173885,2.22385851014517,0.16436963789357184,13.529618600152313,1.0456473611447355e-41,2.0947360933514664e-39,FOXO1,FOXO1
ENSG00000151726,1461.8789197696367,1.5985095151612108,0.11887389787057998,13.447102718054515,3.2017331184907474e-41,6.296884052644584e-39,ACSL1,ACSL1
ENSG00000163378,1807.6757166671366,1.2578663812086621,0.09354519570747018,13.446616597416702,3.222846001922225e-41,6.296884052644584e-39,EOGT,EOGT
ENSG00000196975,4915.096842993617,1.1811021015847492,0.08806124981633434,13.41227956732529,5.123928510715936e-41,9.889182025681757e-39,ANXA4,ANXA4
ENSG00000221869,1965.635905161219,1.4958783009579366,0.11156892769595317,13.407660464699395,5.453208680213701e-41,1.0397889225670125e-38,CEBPD,CEBPD
ENSG00000169715,554.7265851355804,2.2211542042299355,0.16579003712856172,13.397392525508295,6.262492876469642e-41,1.1798834793215305e-38,MT1E,MT1E
ENSG00000013293,245.25784432663716,-2.886812439766224,0.21621614895332736,-13.351511687452051,1.160693263828448e-40,2.1610743050998845e-38,SLC7A14,SLC7A14
ENSG00000185950,1976.83272917511,2.1202456659838,0.1605009969543982,13.21017131492465,7.664978307001502e-40,1.4105342637977415e-37,IRS2,IRS2
ENSG00000145390,8452.423988209897,2.1434929432428995,0.16260191366986107,13.182458280257034,1.1072319076254721e-39,2.0141439275954852e-37,USP53,USP53
ENSG00000147027,12613.057529172154,1.1607793759241931,0.08856151272588421,13.107040972945438,3.000796159570865e-39,5.396659093337331e-37,TMEM47,TMEM47
ENSG00000131831,1018.6871221995766,1.4242384219099782,0.10909114215339305,13.055490975677536,5.912760736563112e-39,1.0514084428859305e-36,RAI2,RAI2
ENSG00000137672,656.1773780932743,1.9503176955489672,0.14992183841468823,13.008896610207852,1.0890317257882366e-38,1.91500178803607e-36,TRPC6,TRPC6
ENSG00000146122,1944.9046962789932,1.677481576677832,0.12967895466514945,12.935650052156431,2.832173842973101e-38,4.9254926636145384e-36,DAAM2,DAAM2
ENSG00000119138,1685.0620645470858,2.078966263910655,0.1608990469572694,12.920935849065497,3.429446913466387e-38,5.899394223099896e-36,KLF9,KLF9
ENSG00000020577,3108.878186755372,1.1993304864858554,0.09313086740800375,12.877905251667224,5.994040270279648e-38,1.020018078682212e-35,SAMD4A,SAMD4A
ENSG00000163110,1315.8026202828728,1.6014803823548887,0.12481366977195059,12.830969438531723,1.0997935543691924e-37,1.8516311480262595e-35,PDLIM5,PDLIM5
ENSG00000138735,6868.3874637026865,-1.1828132466578407,0.09249967872218394,-12.787214647634986,1.9327756372783646e-37,3.2198007616386734e-35,PDE5A,PDE5A
ENSG00000071282,3664.482767568589,1.6012907127030795,0.12538498419748983,12.77099265874563,2.3809841860595316e-37,3.925151638393557e-35,LMCD1,LMCD1
ENSG00000101825,4780.182063923622,-1.3277353420765967,0.10401849884499267,-12.764415530118105,2.5908804529886138e-37,4.2271416545358555e-35,MXRA5,MXRA5
ENSG00000246430,2164.702171079411,2.0472676855243908,0.16189683867664825,12.645507486488588,1.1845719715355324e-36,1.9129628593389118e-34,LINC00968,LINC00968
ENSG00000162407,25918.6443632373,-1.0054397293548836,0.07990831996228365,-12.582416071686232,2.6383532139520074e-36,4.217634137778229e-34,PPAP2B,PPAP2B
ENSG00000163513,13233.033798253015,1.4544077441485634,0.11572188584685177,12.568130336843545,3.161112565128336e-36,5.002776745572104e-34,TGFBR2,TGFBR2
ENSG00000099998,506.78706743961453,2.3768377352098056,0.18913550555649455,12.566851095548778,3.2126670088650775e-36,5.034026542801853e-34,GGT5,GGT5
ENSG00000046653,1091.4381882418702,2.3920493493332584,0.19055140276066826,12.553302230672434,3.81271556039313e-36,5.915689848900164e-34,GPM6B,GPM6B
ENSG00000137809,1118.6686763120247,-1.725151993476376,0.13772847839281163,-12.52574640776991,5.398110627629694e-36,8.294223183773546e-34,ITGA11,ITGA11
ENSG00000106617,1019.7551508420902,1.6127397412247728,0.12913179299751507,12.489098956875845,8.56177825727489e-36,1.3028721413426195e-33,PRKAG2,PRKAG2
ENSG00000163431,4942.634977659369,1.1595461379645373,0.09335449322662497,12.420892641446331,2.0130278717896415e-35,3.0341122951374162e-33,LMOD1,LMOD1
ENSG00000214814,244.04424996406547,-3.064273025135643,0.2504503116720747,-12.235053750493337,2.0197110373198678e-34,3.0154666864739834e-32,FER1L6,FER1L6
ENSG00000115457,1921.5208093091478,2.2100650861489233,0.1806654627952139,12.232914094123535,2.073636032575242e-34,3.0670433506108206e-32,IGFBP2,IGFBP2
ENSG00000162772,374.0172172002749,1.915349764904844,0.15738083897373564,12.170158561834109,4.482109867225908e-34,6.56795099617752e-32,ATF3,ATF3
ENSG00000119508,216.82908748206634,2.074171768313597,0.17060703376265116,12.157598210160485,5.2273035131140235e-34,7.589661045737847e-32,NR4A3,NR4A3
ENSG00000160200,835.0882471889604,1.238824779610549,0.10197970257289772,12.14775831224851,5.89600944274224e-34,8.48274958553079e-32,CBS,CBS
ENSG00000145777,152.81020079442715,-2.787442833337166,0.22961320866977664,-12.1397320715377,6.503865162994906e-34,9.272988294554719e-32,TSLP,TSLP
ENSG00000174306,3239.188185189819,1.1270254805669506,0.09381599711863883,12.013148238905618,3.0308301152139852e-33,4.282671196730047e-31,ZHX3,ZHX3
ENSG00000128923,1417.740047578351,1.034262668014378,0.08618375020426713,12.000669100184615,3.524356314256563e-33,4.935970179595077e-31,FAM63B,FAM63B
ENSG00000114098,1011.4920509317085,1.3423696110388834,0.11237967630200435,11.94494996970321,6.899185691568947e-33,9.577764276734224e-31,ARMC8,ARMC8
ENSG00000173918,993.8752099014192,1.2494215047366823,0.10466849407304875,11.93693972385524,7.596708179161476e-33,1.0454391621166045e-30,C1QTNF1,C1QTNF1
ENSG00000123562,5047.413894313267,1.0241014189139417,0.08617319863683984,11.884221951999457,1.4296005030086664e-32,1.9504187552254445e-30,MORF4L2,MORF4L2
ENSG00000103485,867.3021300547679,-1.2161056764430442,0.10263404591511609,-11.848949981459656,2.1790401796633852e-32,2.9224991426570118e-30,QPRT,QPRT
ENSG00000164125,5604.091690091117,1.1206917390807947,0.09458077250771045,11.84904404316885,2.1765958709592992e-32,2.9224991426570118e-30,FAM198B,FAM198B
ENSG00000114270,1548.670862493114,1.2294220081955323,0.10392878935469545,11.829465308209016,2.7488720843561903e-32,3.6557688745395854e-30,COL7A1,COL7A1
ENSG00000077684,1572.7102627254676,1.1963194851736532,0.10120309178931844,11.82097764032857,3.04124530631173e-32,4.010895684807453e-30,JADE1,JADE1
ENSG00000109861,4063.9183106748605,1.0142719812519554,0.08586097536903825,11.812956665033475,3.3458475854164674e-32,4.354964176945409e-30,CTSC,CTSC
ENSG00000110756,996.4917914031953,1.572464222034359,0.1343133304494812,11.707432291136614,1.1676227931140538e-31,1.4902256712760496e-29,HPS5,HPS5
ENSG00000164442,7519.241683828317,1.5458583333575222,0.1324778746190547,11.668803849719799,1.8399196414007274e-31,2.329485459584633e-29,CITED2,CITED2
ENSG00000138829,15710.768535170924,1.9153302361404707,0.1642646183959773,11.660029133744212,2.0397258889114727e-31,2.5619604696756327e-29,FBN2,FBN2
ENSG00000144369,1306.4402586062658,-1.3519968537773521,0.11609851356107471,-11.645255501622952,2.425935189813935e-31,3.0230590798421526e-29,FAM171B,FAM171B
ENSG00000143320,1496.2496443781617,-1.640667765394703,0.14094268335182233,-11.64067354457311,2.559860063894209e-31,3.165026982124199e-29,CRABP2,CRABP2
ENSG00000181467,632.360918640644,-1.276694745639809,0.10969095434794632,-11.639015753204738,2.6101023196446225e-31,3.2021301791237053e-29,RAP2B,RAP2B
ENSG00000155130,5667.053843627951,-1.1956655302430155,0.1029372540627094,-11.615479168645939,3.4385521042651843e-31,4.1860404309308314e-29,MARCKS,MARCKS
ENSG00000196507,990.2214002523615,1.0510380107380917,0.09225018651185243,11.393342934900764,4.5133512006218856e-30,5.45254168710244e-28,TCEAL3,TCEAL3
ENSG00000154864,153.6069564547285,-2.5701801221711924,0.226551121090262,-11.34481308149072,7.869421759769496e-30,9.434959755311518e-28,PIEZO2,PIEZO2
ENSG00000008256,3721.6162608746668,1.1794024069786295,0.10404165627182659,11.335867278941038,8.716432708581417e-30,1.0371899552331542e-27,CYTH3,CYTH3
ENSG00000116584,2255.8096613793064,-1.0197286511210177,0.09022839695854964,-11.301637682751636,1.2879347666571586e-29,1.5211086281429994e-27,ARHGEF2,ARHGEF2
ENSG00000177283,115.19224655968326,2.4842261902407903,0.2198633478314125,11.298955531895443,1.3278788933536823e-29,1.5566675086085464e-27,FZD8,FZD8
ENSG00000146592,671.2120966206588,-2.050638346739447,0.18405463738727523,-11.141465251020183,7.881189439308886e-29,9.171154710772238e-27,CREB5,CREB5
ENSG00000140545,9211.79709563252,1.10710233983142,0.09948977227978796,11.127800521223381,9.187453204014613e-29,1.0613184993192355e-26,MFGE8,MFGE8
ENSG00000133216,344.8591467043524,-1.7744548687949346,0.15971769186574059,-11.109945605065151,1.1222785738796135e-28,1.287042080450635e-26,EPHB2,EPHB2
ENSG00000163491,160.6777235733606,-2.500273882027538,0.226270263051114,-11.049944647223622,2.193500869491157e-28,2.497434874860939e-26,NEK10,NEK10
ENSG00000205978,1604.7528701182248,-1.1604501491622148,0.10514855859566835,-11.03629155416706,2.553559861038235e-28,2.886617025770793e-26,NYNRIN,NYNRIN
ENSG00000072958,2132.0914513149405,1.0815313930494328,0.09809201794978598,11.02568196326715,2.873323201540216e-28,3.225050566494713e-26,AP1M1,AP1M1
ENSG00000243244,997.4374329051062,1.4077987697031518,0.12827325835903794,10.974998122856684,5.04069037539545e-28,5.617884921197773e-26,STON1,STON1
ENSG00000233117,77.69033843240449,3.38614996295239,0.3089335580388846,10.960770932260408,5.899465081211582e-28,6.529016389877936e-26,LINC00702,LINC00702
ENSG00000096060,2566.3213537762617,4.042654613681994,0.3692506464808223,10.94826685399441,6.7731144735490605e-28,7.443840948499126e-26,FKBP5,FKBP5
ENSG00000136546,4997.705510243913,1.3646897409346683,0.12513973644176724,10.905326954797573,1.0870178616340557e-27,1.186423770911763e-25,SCN7A,SCN7A
ENSG00000092621,1234.448429525939,-1.4307891222691271,0.1314844808811525,-10.881809873534833,1.407403953555874e-27,1.5255873266421412e-25,PHGDH,PHGDH
ENSG00000127083,304.82798449372814,1.8086707114033092,0.16682264528826943,10.841877661620384,2.1795116353398542e-27,2.3464592612849343e-25,OMD,OMD
ENSG00000187498,2286.316168356083,1.3116820288018283,0.12160578414403855,10.786345715662494,3.99354919434255e-27,4.2134606366443465e-25,COL4A1,COL4A1
ENSG00000183160,2994.7709097927573,-1.177086820059532,0.10935331007767608,-10.764071240490306,5.087189428829358e-27,5.331778801367777e-25,TMEM119,TMEM119
ENSG00000126878,93.58144334740248,-2.67299183188391,0.24906545221524537,-10.732085916010053,7.195334091725118e-27,7.491668245765902e-25,AIF1L,AIF1L
ENSG00000165507,18377.931341625776,1.5494003525569369,0.1446242196700268,10.713284096481443,8.817716796701819e-27,9.120861831673398e-25,C10orf10,C10orf10
ENSG00000102466,665.6622977869921,1.2132071736312058,0.11327923338182984,10.709881567982134,9.147876493963083e-27,9.40092814243245e-25,FGF14,FGF14
ENSG00000177666,1703.4072970904108,1.096193812547856,0.10271696112665195,10.671984456357002,1.376546023424652e-26,1.405497894627003e-24,PNPLA2,PNPLA2
ENSG00000180914,569.8195853183123,1.8719687843202004,0.17551855337003724,10.665361287325673,1.4782341761255437e-26,1.4996496199591573e-24,OXTR,OXTR
ENSG00000069431,850.3895671672277,1.0530833772986288,0.09886992498544368,10.65120032662785,1.721310565802448e-26,1.73512490537513e-24,ABCC9,ABCC9
ENSG00000177674,752.4469728337604,1.1108668913291972,0.10434697670345744,10.64589436535529,1.8222583676191167e-26,1.825257020629123e-24,AGTRAP,AGTRAP
ENSG00000131386,11510.23347985567,1.611476784101529,0.15183247410636358,10.613518574245436,2.578520706566998e-26,2.5665200441590763e-24,GALNT15,GALNT15
ENSG00000112773,517.9947768212123,-1.2019450376130876,0.11334130725299103,-10.604651267434264,2.835197120019227e-26,2.8043643513390182e-24,FAM46A,FAM46A
ENSG00000099204,849.7464124650037,1.423288134078965,0.13428044505509568,10.599370098118051,2.999939480188e-26,2.948884609531384e-24,ABLIM1,ABLIM1
ENSG00000125848,179.1445423003717,-2.4844346440132186,0.235109059915382,-10.567158257990528,4.231218949356633e-26,4.133535252624572e-24,FLRT3,FLRT3
ENSG00000162496,3698.121231506683,1.0831517630839953,0.10257973653535656,10.559120150505175,4.6096210869429027e-26,4.4755744369299616e-24,DHRS3,DHRS3
ENSG00000110900,263.39212313972644,-1.4689719350986021,0.1391389788928213,-10.557587433713671,4.685493740296023e-26,4.5215014593856625e-24,TSPAN11,TSPAN11
ENSG00000127954,286.79561172308746,5.203142467004154,0.493473630776242,10.543911857700536,5.419658151540673e-26,5.198273327653497e-24,STEAP4,STEAP4
ENSG00000169738,628.1305815628757,2.0941219354882596,0.19879674978015013,10.533984774922905,6.022963728865458e-26,5.742133974278599e-24,DCXR,DCXR
ENSG00000148120,745.0618735199528,1.1001625407666134,0.10445094564292706,10.532815514448254,6.098268199247843e-26,5.7791133246285256e-24,C9orf3,C9orf3
ENSG00000164742,354.57212313695817,-2.5923424184879558,0.2480581909750058,-10.450541497132656,1.4569099740890298e-25,1.3724438839245826e-23,ADCY1,ADCY1
ENSG00000035664,633.9419244894726,1.6795879510760432,0.1610005343476174,10.4321886749123,1.7676890979288909e-25,1.6553519327705695e-23,DAPK2,DAPK2
ENSG00000102554,149.69662290464166,2.479259606676166,0.23818852535934698,10.408812107702463,2.2602431980762176e-25,2.104153461926719e-23,KLF5,KLF5
ENSG00000172061,231.88318769605394,-2.559206632908958,0.24627438912698366,-10.391688075975221,2.705222074090552e-25,2.5036751195647414e-23,LRRC15,LRRC15
ENSG00000023909,1930.224433424818,1.2180213483507685,0.11777076043755652,10.342306900502507,4.534872934336489e-25,4.14849127507568e-23,GCLM,GCLM
ENSG00000237697,126.97706124239738,2.0206956459293477,0.1957892166098552,10.320770882678094,5.676554344889273e-25,5.163054543805611e-23,LINC00312,LINC00312
ENSG00000183044,499.3484584348195,1.153009122687287,0.11194041086158071,10.300204491057602,7.031167584271669e-25,6.358586182210483e-23,ABAT,ABAT
ENSG00000163697,2269.3927067943437,1.0763705780412298,0.10455423714322531,10.294853728087043,7.433246169641367e-25,6.684008743224107e-23,APBB2,APBB2
ENSG00000138073,1699.7528535502581,1.0973950685104723,0.10688316739208906,10.267239409969955,9.89969676960062e-25,8.851559382807877e-23,PREB,PREB
ENSG00000164070,593.0063446978694,-1.3258285693955016,0.12922956752874878,-10.25948314112058,1.0727939743026096e-24,9.538223279389382e-23,HSPA4L,HSPA4L
ENSG00000099194,787.0911001682204,-1.9959038713529196,0.19462278228671456,-10.25524272082696,1.120940269752236e-24,9.910614921284293e-23,SCD,SCD
ENSG00000120837,1844.5330232579504,1.0316621677669424,0.1006809271878512,10.246848103038024,1.2226559239565253e-24,1.0749862584742203e-22,NFYB,NFYB
ENSG00000152580,6007.978114451377,-1.1596910415982729,0.11332777771517111,-10.233069640816101,1.4097852731218744e-24,1.219194630187256e-22,IGSF10,IGSF10
ENSG00000013297,3440.468114837456,-1.7783408927876065,0.17397450017526989,-10.22184797769802,1.5829396711158489e-24,1.361500175819534e-22,CLDN11,CLDN11
ENSG00000177614,133.49440194113294,-2.572475180903263,0.2520502458361384,-10.206199848643145,1.860077222598567e-24,1.5912206553970229e-22,PGBD5,PGBD5
